Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:20:35,10.0,44.5,Manual
10:20:35,11.7,45.1,Manual
10:20:36,7.9,44.5,Manual
10:20:36,9.2,44.8,Manual
10:20:37,8.3,44.8,Manual
10:20:37,11.7,45.0,Manual
10:20:38,7.5,45.0,Manual
10:20:38,8.3,45.3,Manual
10:20:39,8.8,44.6,Manual
10:20:39,8.8,44.8,Manual
10:20:40,9.6,44.6,Manual
10:20:40,12.9,44.9,Manual
10:20:41,15.0,45.3,Manual
10:20:41,23.8,45.5,Manual
10:20:42,22.5,45.3,Manual
10:20:42,22.9,44.9,Manual
10:20:43,17.1,45.2,Manual
10:20:44,27.1,45.4,Manual
10:20:44,23.3,45.3,Manual
10:20:45,33.3,46.0,Manual
10:20:45,33.3,44.9,Manual
10:20:46,45.8,45.5,Manual
10:20:46,49.2,45.5,Manual
10:20:47,49.6,45.3,Manual
10:20:47,72.9,45.9,Manual
10:20:48,110.0,46.5,Manual
10:20:48,139.2,46.8,Manual
10:20:49,132.9,47.0,Manual
10:20:49,140.8,46.7,Manual
10:20:50,135.4,46.8,Manual
10:20:50,129.6,46.8,Manual
10:20:51,126.7,46.6,Manual
10:20:51,130.0,46.3,Manual
10:20:52,119.2,46.4,Manual
10:20:52,107.9,46.1,Manual
10:20:53,109.2,45.7,Manual
10:20:53,112.5,46.2,Manual
10:20:54,113.8,45.5,Manual
10:20:54,109.6,45.1,Manual
10:20:55,96.2,43.7,Manual
10:20:55,77.5,42.8,Manual
10:20:56,54.6,41.9,Manual
10:20:56,46.7,41.1,Manual
10:20:57,57.1,40.8,Manual
10:20:57,82.1,39.9,Manual
10:20:58,80.4,39.5,Manual
10:20:59,83.8,38.7,Manual
10:20:59,85.0,38.2,Manual
10:21:00,86.2,37.4,Manual
10:21:00,75.0,36.5,Manual
10:21:01,68.3,36.1,Manual
10:21:01,58.3,34.8,Manual
10:21:02,67.9,34.7,Manual
10:21:02,75.0,33.9,Manual
10:21:03,69.2,33.3,Manual
10:21:03,69.6,32.8,Manual
10:21:04,63.8,32.0,Manual
10:21:04,57.9,31.2,Manual
10:21:05,57.1,30.4,Manual
10:21:05,43.8,29.9,Manual
10:21:06,50.4,29.8,Manual
10:21:06,52.9,28.4,Manual
10:21:07,44.6,28.0,Manual
10:21:07,52.5,27.2,Manual
10:21:08,46.2,26.7,Manual
10:21:08,43.8,25.8,Manual
10:21:09,36.7,25.7,Manual
10:21:09,38.8,24.9,Manual
10:21:10,35.4,23.9,Manual
10:21:10,29.6,23.4,Manual
10:21:11,32.5,23.0,Manual
10:21:11,23.8,22.2,Manual
10:21:12,21.7,21.6,Manual
10:21:12,17.5,21.2,Manual
10:21:13,17.1,20.9,Manual
10:21:13,17.5,21.5,Manual
10:21:14,30.4,22.7,Manual
10:21:15,47.9,24.0,Manual
10:21:15,55.0,23.5,Manual
10:21:16,55.8,23.2,Manual
10:21:16,7.1,21.9,Manual
10:21:17,-5.8,21.4,Manual
10:21:17,5.4,22.1,Manual
10:21:18,3.3,23.4,Manual
10:21:18,2.5,24.7,Manual
10:21:19,4.6,25.9,Manual
10:21:19,7.1,26.9,Manual
10:21:20,7.1,28.3,Manual
10:21:20,5.0,29.4,Manual
10:21:21,7.1,30.4,Manual
10:21:21,7.9,32.2,Manual
10:21:22,9.6,33.1,Manual
10:21:22,7.5,34.5,Manual
10:21:23,9.2,35.9,Manual
10:21:23,10.0,36.8,Manual
10:21:24,9.2,38.3,Manual
10:21:24,7.1,39.5,Manual
10:21:25,8.8,40.7,Manual
10:21:25,7.1,41.9,Manual
10:21:26,9.2,43.1,Manual
10:21:26,10.0,43.8,Manual
10:21:27,9.6,43.9,Manual
10:21:27,8.3,44.4,Manual
10:21:28,7.9,44.5,Manual
10:21:28,8.8,45.4,Manual
10:21:29,10.0,44.3,Manual
10:21:30,12.5,44.6,Manual
10:21:30,9.2,44.1,Manual
10:21:31,7.5,44.4,Manual
10:21:31,9.2,44.7,Manual
10:21:32,11.2,44.4,Manual
10:21:32,7.9,45.1,Manual
10:21:33,13.3,44.7,Manual
10:21:33,14.2,44.8,Manual
10:21:34,8.3,44.7,Manual
10:21:34,9.2,44.7,Manual
10:21:35,9.6,45.1,Manual
10:21:35,10.4,44.7,Manual
10:21:36,12.1,44.7,Manual
10:21:36,9.6,44.7,Manual
10:21:37,9.6,44.6,Manual
10:21:37,10.4,44.8,Manual
10:21:38,12.1,44.7,Manual
10:21:38,10.4,44.8,Manual
10:21:39,14.6,44.7,Manual
10:21:39,11.7,45.1,Manual
