Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
10:23:25,7.9,33.6,Manual
10:23:25,5.8,34.8,Manual
10:23:26,5.4,36.1,Manual
10:23:26,6.2,37.3,Manual
10:23:27,7.1,38.8,Manual
10:23:27,4.2,39.9,Manual
10:23:28,6.7,41.5,Manual
10:23:28,7.1,42.5,Manual
10:23:29,7.5,43.4,Manual
10:23:29,9.6,44.0,Manual
10:23:30,7.9,44.3,Manual
10:23:30,10.8,43.6,Manual
10:23:31,8.3,43.0,Manual
10:23:31,9.6,44.8,Manual
10:23:32,8.3,44.8,Manual
10:23:32,9.2,44.8,Manual
10:23:33,7.5,44.4,Manual
10:23:33,8.8,44.3,Manual
10:23:34,7.9,44.6,Manual
10:23:34,10.8,44.5,Manual
10:23:35,8.8,44.6,Manual
10:23:35,11.7,44.7,Manual
10:23:36,10.0,44.6,Manual
10:23:36,9.2,44.7,Manual
10:23:37,6.7,44.8,Manual
10:23:38,7.9,45.1,Manual
10:23:38,10.4,44.8,Manual
10:23:39,11.7,44.5,Manual
10:23:39,7.9,44.5,Manual
10:23:40,10.0,44.5,Manual
10:23:40,7.5,44.8,Manual
10:23:41,7.5,44.8,Manual
10:23:41,11.7,44.2,Manual
10:23:42,17.5,44.5,Manual
10:23:42,9.6,44.8,Manual
10:23:43,10.4,45.0,Manual
10:23:43,10.0,43.7,Manual
10:23:44,9.2,44.3,Manual
10:23:44,9.6,44.7,Manual
10:23:45,10.4,44.9,Manual
10:23:45,13.7,44.6,Manual
10:23:46,8.3,44.6,Manual
10:23:46,12.5,44.9,Manual
10:23:47,10.0,45.1,Manual
10:23:47,14.2,44.3,Manual
10:23:48,11.2,44.8,Manual
10:23:48,8.3,44.7,Manual
10:23:49,11.7,44.8,Manual
10:23:49,13.7,45.0,Manual
10:23:50,8.8,44.7,Manual
10:23:50,11.2,44.4,Manual
10:23:51,13.7,44.5,Manual
10:23:51,8.8,44.6,Manual
10:23:52,10.0,44.4,Manual
10:23:52,9.6,44.6,Manual
10:23:53,13.7,44.6,Manual
10:23:54,9.2,44.9,Manual
10:23:54,8.8,44.3,Manual
10:23:55,6.7,45.0,Manual
10:23:55,8.8,44.5,Manual
10:23:56,6.7,44.7,Manual
10:23:56,8.8,44.9,Manual
10:23:57,10.8,44.4,Manual
10:23:57,11.2,45.0,Manual
10:23:58,10.8,45.0,Manual
10:23:58,15.8,45.0,Manual
10:23:59,7.9,44.9,Manual
10:23:59,7.5,44.9,Manual
10:24:00,29.2,45.0,Manual
10:24:00,15.4,44.9,Manual
10:24:01,32.1,44.9,Manual
10:24:01,42.1,45.3,Manual
10:24:02,34.2,45.4,Manual
10:24:02,127.9,46.5,Manual
10:24:03,146.7,48.1,Manual
10:24:03,88.8,46.2,Manual
10:24:04,82.1,45.8,Manual
10:24:04,62.1,45.6,Manual
10:24:05,68.3,45.7,Manual
10:24:05,68.8,45.5,Manual
10:24:06,67.5,45.4,Manual
10:24:06,65.0,45.7,Manual
10:24:07,62.5,45.5,Manual
10:24:07,65.8,45.2,Manual
10:24:08,60.8,44.7,Manual
10:24:09,66.7,44.5,Manual
10:24:09,61.7,43.8,Manual
10:24:10,55.0,43.2,Manual
10:24:10,60.8,43.0,Manual
10:24:11,71.7,43.3,Manual
10:24:11,73.3,42.5,Manual
10:24:12,58.3,42.1,Manual
10:24:12,58.3,41.8,Manual
10:24:13,55.8,41.5,Manual
10:24:13,59.2,40.5,Manual
10:24:14,65.0,40.5,Manual
10:24:14,63.8,39.6,Manual
10:24:15,62.1,39.1,Manual
10:24:15,56.2,38.3,Manual
10:24:16,61.2,37.9,Manual
10:24:16,55.0,38.3,Manual
10:24:17,57.5,38.0,Manual
10:24:17,60.4,37.8,Manual
10:24:18,55.0,37.5,Manual
10:24:18,55.8,36.6,Manual
10:24:19,53.3,37.3,Manual
10:24:19,53.8,37.0,Manual
10:24:20,49.2,36.6,Manual
10:24:20,49.6,37.0,Manual
10:24:21,58.8,37.4,Manual
10:24:21,53.3,37.0,Manual
10:24:22,51.3,36.4,Manual
10:24:22,55.0,36.1,Manual
10:24:23,50.4,35.8,Manual
10:24:23,50.8,36.4,Manual
10:24:24,52.1,36.5,Manual
10:24:25,49.2,36.1,Manual
10:24:25,47.9,36.5,Manual
10:24:26,53.3,36.9,Manual
10:24:26,54.6,36.4,Manual
10:24:27,52.5,36.0,Manual
10:24:27,56.2,36.0,Manual
10:24:28,45.8,35.4,Manual
10:24:28,47.9,36.0,Manual
10:24:29,55.8,36.5,Manual
10:24:29,47.9,36.1,Manual
10:24:30,45.4,35.4,Manual
10:24:30,47.5,36.0,Manual
10:24:31,52.9,36.4,Manual
10:24:31,56.7,36.1,Manual
10:24:32,54.6,35.6,Manual
10:24:32,50.0,35.2,Manual
10:24:33,44.2,35.0,Manual
10:24:33,49.2,35.9,Manual
10:24:34,52.5,36.2,Manual
10:24:34,50.8,35.8,Manual
10:24:35,52.5,35.2,Manual
10:24:35,54.6,35.1,Manual
10:24:36,49.6,34.9,Manual
10:24:36,47.5,34.7,Manual
10:24:37,44.6,35.4,Manual
10:24:37,37.5,36.0,Manual
10:24:38,48.3,36.6,Manual
10:24:38,44.2,36.7,Manual
10:24:39,52.9,36.2,Manual
10:24:39,53.8,36.4,Manual
10:24:40,51.7,35.9,Manual
10:24:41,48.3,35.4,Manual
10:24:41,59.2,35.8,Manual
10:24:42,49.2,36.1,Manual
10:24:42,2.1,34.7,Manual
10:24:43,5.0,35.1,Manual
10:24:43,7.1,36.0,Manual
10:24:44,5.8,37.3,Manual
10:24:44,10.8,38.6,Manual
10:24:45,3.3,40.6,Manual
10:24:45,7.5,41.5,Manual
10:24:46,9.6,42.3,Manual
10:24:46,5.8,43.3,Manual
10:24:47,12.1,43.5,Manual
10:24:47,13.3,44.1,Manual
10:24:48,9.6,44.3,Manual
10:24:48,5.8,44.1,Manual
10:24:49,6.2,44.5,Manual
10:24:49,10.4,45.4,Manual
10:24:50,5.4,44.5,Manual
10:24:50,6.7,44.3,Manual
10:24:51,8.3,44.7,Manual
10:24:51,7.9,44.6,Manual
10:24:52,8.8,44.4,Manual
10:24:52,6.7,44.7,Manual
10:24:53,7.9,44.8,Manual
10:24:53,9.2,44.9,Manual
10:24:54,7.5,44.5,Manual
10:24:54,5.8,45.0,Manual
10:24:55,5.0,44.5,Manual
10:24:56,10.0,45.0,Manual
10:24:56,2.5,44.6,Manual
10:24:57,5.8,45.0,Manual
10:24:57,7.5,44.8,Manual
10:24:58,5.4,44.8,Manual
10:24:58,7.5,44.8,Manual
10:24:59,5.4,44.9,Manual
10:24:59,5.4,44.9,Manual
10:25:00,10.0,45.1,Manual
10:25:00,2.5,44.7,Manual
10:25:01,10.0,44.3,Manual
10:25:01,9.2,44.8,Manual
10:25:02,7.9,45.1,Manual
10:25:02,9.6,45.0,Manual
10:25:03,8.8,44.8,Manual
10:25:03,13.7,45.0,Manual
10:25:04,9.6,45.4,Manual
10:25:04,9.2,44.9,Manual
10:25:05,5.4,44.8,Manual
10:25:05,8.8,44.9,Manual
10:25:06,10.0,44.7,Manual
10:25:06,9.6,44.8,Manual
10:25:07,7.9,44.5,Manual
10:25:07,8.8,45.0,Manual
10:25:08,4.2,45.0,Manual
10:25:08,7.1,44.6,Manual
10:25:09,10.4,43.8,Manual
10:25:09,7.9,44.8,Manual
10:25:10,9.6,44.6,Manual
10:25:10,9.6,44.8,Manual
10:25:11,7.9,44.9,Manual
10:25:12,14.2,44.8,Manual
10:25:12,13.3,45.0,Manual
10:25:13,13.3,44.8,Manual
10:25:13,8.8,44.4,Manual
10:25:14,7.5,44.2,Manual
10:25:14,7.9,44.3,Manual
10:25:15,8.8,45.1,Manual
10:25:15,10.8,45.0,Manual
10:25:16,8.3,44.6,Manual
10:25:16,10.0,44.6,Manual
10:25:17,9.2,44.4,Manual
10:25:17,11.2,44.9,Manual
10:25:18,9.2,44.6,Manual
10:25:18,9.6,44.4,Manual
10:25:19,7.5,44.6,Manual
10:25:19,15.0,45.0,Manual
10:25:20,7.5,44.6,Manual
10:25:20,6.2,44.3,Manual
10:25:21,10.0,44.6,Manual
10:25:21,8.8,44.5,Manual
10:25:22,14.2,44.5,Manual
10:25:22,10.4,44.9,Manual
10:25:23,8.3,44.6,Manual
10:25:23,10.0,45.3,Manual
10:25:24,9.6,44.8,Manual
10:25:24,7.1,44.7,Manual
10:25:25,1.7,44.0,Manual
10:25:25,4.2,44.9,Manual
10:25:26,6.2,44.9,Manual
10:25:26,7.9,44.8,Manual
10:25:27,9.2,44.9,Manual
